Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200008151,5.23,10.34
202200008162,5.04,19.7
202200008168,4.02,23.74
202200008177,7.46,4.72
202200008188,3.75,7.6
202200008190,9.23,4.96
202200008191,3.24,4.81
202200008202,5.95,6.1
202200008225,5.03,4.73
202200008231,3.0,7.54
202200008250,1.67,13.26
202200008252,3.8,10.69
202200008255,3.3,6.16
202200008258,3.63,5.03
202200008264,2.66,10.54
202200008266,8.22,5.1
202200008383,4.12,12.85
202200008386,7.07,17.05
202200008387,2.48,13.71
202200008389,12.52,27.83
202200008395,2.88,20.81
202200008418,6.3,20.62
202200008419,2.02,7.53
202200008420,0.84,19.79
202200008421,4.43,12.87
202200008441,5.68,5.73
202200008473,4.27,6.27
202200008474,2.34,23.12
202200008479,2.24,9.79
202200008482,0.81,10.59
202200008488,0.81,18.27
202200008495,6.16,18.78
202200008510,5.98,8.87
202200008511,2.74,18.21
202200008518,7.48,10.86
202200008519,6.16,7.81
202200008532,3.68,1.64
202200008536,4.36,5.37
202200008537,2.28,5.63
202200008538,4.46,5.47
202200008551,6.59,9.09
202200008552,6.45,16.57
202200008553,6.02,4.24
202200008573,3.06,6.0
202200008661,4.62,22.23
202200008664,7.8,20.24
202200008676,4.56,19.2
202200008683,15.18,23.47
202200008691,13.9,24.69
202200008699,3.05,2.49
202200008700,5.36,19.65
202200008714,8.21,3.11
202200008715,2.51,4.67
202200008717,5.6,5.63
202200008735,6.36,4.22
202200008736,2.29,2.74
202200008764,5.4,7.59
202200008786,10.4,17.18
202200008838,3.36,4.37
202200008839,12.32,16.34
202200008841,5.57,6.96
202200008872,3.03,7.79
202200008874,3.86,1.93
202200008878,7.72,3.32
202200008918,4.89,9.54
202200008924,8.94,15.85
202200008927,2.96,18.72
202200008932,2.89,15.92
202200008945,1.15,22.48
202200008960,6.69,10.05
202200008975,8.96,14.65
202200008978,8.27,9.43
202200008980,14.15,17.88
202200008984,2.78,8.46
202200008988,7.64,10.9
202200009004,6.36,6.43
202200009007,7.47,7.98
202200009011,12.31,17.2
202200009017,3.28,8.6
202200009022,3.3,5.81
202200009030,2.36,2.26
202200009035,1.27,20.12
202200009102,7.32,10.23
202200009106,4.3,9.09
202200009127,5.73,8.33
202200009147,2.44,3.12
202200009154,5.08,8.93
202200009158,5.42,4.31
202200009160,3.02,10.8
202200009163,2.69,5.75
202200009172,3.15,9.38
202200009173,4.03,3.92
202200009177,4.95,9.93
202200009180,7.67,10.85
202200009181,5.71,8.89
202200009186,3.45,8.07
202200009195,5.25,4.91
202200009200,9.61,7.51
202200009222,3.62,2.94
202200009227,6.13,4.52
202200009233,4.12,11.87
202200009244,2.17,3.25
202200009268,6.43,6.81
202200009291,1.66,5.68
202200009343,1.6,18.73
202200009382,3.75,28.04
202200009386,7.46,6.09
202200009388,1.15,25.15
202200009409,3.9,11.64
202200009416,5.79,23.9
202200009442,6.15,9.21
202200009451,13.72,29.66
202200009453,16.2,18.25
202200009462,3.06,7.74
202200009463,3.62,11.3
202200009467,8.2,39.06
202200009471,4.16,34.08
202200009472,11.87,24.1
202200009475,2.28,16.58
202200009479,7.91,13.38
202200009493,11.65,17.3
202200009496,3.97,10.65
202200009500,6.33,10.92
202200009503,4.46,7.68
202200009505,5.24,29.26
202200009508,1.08,17.68
202200009520,17.46,23.12
202200009524,3.49,20.47
202200009526,3.01,22.45
202200009528,2.73,0.77
202200009532,7.48,11.47
202200009535,1.69,20.27
202200009537,6.08,22.78
202200009541,6.69,13.85
202200009544,2.6,20.85
202200009547,2.82,3.75
202200009548,4.12,10.07
202200009572,2.94,22.81
202200009587,5.93,7.71
202200009598,5.02,7.58
202200009601,2.84,3.83
202200009621,6.44,9.44
202200009622,5.17,4.24
202200009652,5.0,9.8
202200009659,6.05,6.25
202200009680,3.21,19.0
202200009697,1.61,8.9
202200009714,6.81,5.5
202200009726,8.26,6.57
202200009743,1.43,5.18
202200009744,1.27,1.99
202200009820,3.41,8.02
202200009829,8.1,24.81
202200009837,1.92,22.82
202200009844,11.42,13.33
202200009845,8.06,17.31
202200009857,14.87,32.54
202200009858,8.99,16.14
202200009859,6.84,23.54
202200009886,8.38,3.7
202200009887,3.28,5.95
202200009888,4.62,5.63
202200009891,5.6,5.06
202200009897,5.91,4.4
202200009898,3.3,4.74
202200009905,5.9,12.27
202200010020,5.07,19.71
202200010071,1.55,22.89
202200010089,3.07,13.54
202200010103,8.32,17.33
202200010138,3.66,6.05
202200010145,5.69,22.15
202200010162,7.35,2.23
202200010164,4.46,8.61
202200010166,5.28,6.78
202200010167,1.49,4.64
202200010170,4.12,2.5
202200010173,6.43,6.62
202200010177,2.67,2.41
202200010180,4.58,7.21
202200010191,6.4,4.55
202200010194,3.84,8.01
202200010204,4.0,33.27
202200010208,4.72,21.64
202200010211,2.12,10.64
202200010212,3.83,22.87
202200010221,5.02,5.5
202200010230,12.08,16.36
202200010234,2.67,4.16
202200010278,4.62,6.23
202200010295,4.31,0.65
202200010310,6.07,7.0
202200010316,7.38,7.41
202200010318,2.97,8.32
202200010374,4.27,4.36
202200010377,3.17,10.76
202200010380,2.74,4.91
202200010384,6.73,2.94
202200010415,0.32,29.65
202200010422,0.22,9.39
202200010426,3.55,11.88
202200010429,5.36,20.12
202200010449,2.23,1.9
202200010450,9.53,11.55
202200010454,3.38,16.61
