Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200021825,5.65,43.42
202200021936,9.48,30.23
202200021941,2.19,14.15
202200021971,8.98,11.08
202200021972,8.22,10.21
202200021986,8.41,15.84
202200022021,4.83,30.02
202200022030,5.34,3.63
202200022031,5.55,4.62
202200022054,8.93,7.11
202200022078,3.39,29.78
202200022132,6.11,5.32
202200022143,5.67,11.22
202200022249,8.54,7.46
202200022273,3.66,9.66
202200022286,8.32,19.17
202200022299,4.61,6.15
202200022302,31.95,22.25
202200022305,35.5,24.56
202200022336,2.78,20.98
202200022416,1.1,26.92
202200022419,7.37,19.23
202200022585,5.44,15.63
202200022593,4.57,8.29
202200022763,11.76,14.04
202200022802,3.08,12.56
202200022843,6.11,16.85
202200022879,6.3,28.0
202200022888,8.13,9.08
202200022904,3.75,4.18
202200022905,4.27,3.33
202200022906,4.94,4.67
202200022907,0.69,4.92
202200022908,5.17,4.02
202200022909,7.23,4.65
202200023017,3.14,1.75
202200023024,15.59,34.14
202200023030,7.06,12.58
202200023033,8.2,9.15
202200023035,7.31,8.36
202200023051,4.0,19.35
202200023054,5.41,3.5
202200023110,11.9,10.82
202200023150,5.9,17.23
202200023152,5.45,17.54
202200023233,7.92,34.82
202200023249,8.58,25.52
202200023258,4.59,12.41
202200023260,7.04,27.96
202200023262,9.46,21.58
202200023281,3.28,10.0
202200023283,8.19,11.48
202200023288,2.02,4.18
202200023353,5.32,5.32
202200023356,6.42,4.12
202200023357,5.43,4.81
202200023358,9.5,15.04
202200023359,4.62,11.6
202200023564,8.7,23.39
202200023573,1.92,17.69
202200023574,6.23,8.78
202200023673,7.06,8.87
202200023675,3.88,3.1
202200023676,4.25,6.64
202200023678,4.56,4.39
202200023679,7.17,10.28
202200023870,1.65,21.87
202200023878,3.81,31.22
202200023879,4.64,13.7
202200023882,1.41,3.77
202200023935,8.05,8.51
202200023956,6.55,6.48
202200023959,5.12,6.0
202200023961,5.93,8.14
202200023965,0.75,6.84
202200023980,4.06,4.34
202200023981,4.51,4.74
202200023984,4.02,4.6
202200023987,4.91,4.64
202200023990,6.4,4.86
202200024090,7.57,6.4
202200024095,4.12,5.88
202200024108,5.08,5.95
202200024162,10.61,19.8
202200024172,3.24,5.25
202200024182,0.95,6.67
202200024183,5.93,21.62
202200024185,2.65,6.83
202200024192,6.08,10.93
202200024202,9.14,32.07
202200024208,1.33,18.66
202200024237,0.83,26.61
202200024281,10.44,24.18
202200024300,1.41,10.28
202200024320,3.53,36.11
202200024324,8.51,9.39
202200024326,4.94,5.9
202200024340,11.8,24.27
202200024371,3.9,19.34
202200024380,3.63,22.75
202200024405,6.33,13.26
202200024407,10.92,19.28
202200024409,8.22,40.53
202200024451,8.4,10.68
202200024487,6.64,18.66
202200024493,8.0,24.61
202200024496,10.31,9.23
202200024512,6.06,34.36
202200024527,7.31,7.81
202200024660,5.57,10.69
202200024676,5.06,4.51
202200024706,6.65,20.19
202200024727,1.92,4.36
202200024730,3.02,26.12
202200024741,4.68,19.86
202200024789,10.41,24.56
202200024792,0.14,25.21
202200024882,4.38,27.54
202200024903,11.27,17.34
202200024904,2.82,2.22
202200024907,6.28,9.5
202200024945,8.36,15.17
202200025007,1.58,31.05
202200025008,15.27,19.96
202200025017,9.1,20.7
202200025162,7.85,8.11
202200025178,12.78,21.96
202200025249,2.45,5.2
202200025250,2.91,6.0
202200025251,5.98,4.94
202200025379,6.6,8.23
202200025402,1.16,2.92
202200025493,6.52,3.49
202200025495,10.9,11.73
202200025511,10.96,13.23
202200025530,8.33,10.6
202200025538,5.6,2.48
202200025540,5.09,3.9
202200025553,6.54,8.5
202200025555,1.04,9.5
202200025691,8.02,14.58
202200025702,6.6,19.71
202200025728,6.56,6.66
202200025779,1.7,19.99
202200025794,4.08,3.38
202200025795,0.45,3.98
202200025897,3.93,6.29
202200025929,2.25,28.7
202200025931,7.9,34.36
202200025933,5.07,25.15
202200025946,7.14,35.58
202200025980,0.94,31.83
202200025984,1.74,15.46
202200025993,8.17,16.09
202200026007,5.86,30.16
202200026036,4.09,13.2
202200026037,3.82,19.55
202200026038,11.24,8.16
202200026039,2.17,27.31
202200026079,1.66,5.44
